Title,manifest_url,canvas_number,image_url,City,Country,wkt,Date,Month,Year,Journal Type,notice,pre_1900,gender (M/F/NA),photographic? (yes/no),"vêtement (chair, costume, accessoire)","altérité (distance, performance, normatif)",bugs (x si pas sûr que léopard),tags
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1174591/manifest,36,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/0928ef974ebe0fe0c378e1fbc619ddd11056572a.pdf;37/284,367,529,554/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),06.03.1997,3,1997,News,,no,M,yes,costume,performance,,
Tednik,https://iiif.unige.ch/dhportal/ug1161451/manifest,7,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/fbc39cae1e2554c67b238a14d2e3388af65a0acb.pdf;8/38,1553,263,401/full/0/default.jpg",Ptuj,Slovenia,POINT(15.871388888889 46.418611111111),13.03.1997,3,1997,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1214583/manifest,47,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/c75856b07d29ed69f484fac350193b687a15cfd4.pdf;48/80,1391,807,498/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),20.03.1997,3,1997,News,,no,F,yes,costume,normatif,,
Dolenjski list,https://iiif.unige.ch/dhportal/ug1257397/manifest,5,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/afd6758725c52a6d284e69f121b9e5988c214551.pdf;6/309,2054,258,378/full/0/default.jpg",Novo mesto,Slovenia,POINT(15.162777777778 45.798055555556),22.05.1997,5,1997,News,,no,F,yes,costume,normatif,,
Novi glas,https://iiif.unige.ch/dhportal/ug1213967/manifest,1,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/7722a2926396abd8776a6d49e307b79eed0149a8.pdf;2/261,426,366,382/full/0/default.jpg",Trieste,Italy,POINT(13.770277777777778 45.65027777777778),22.05.1997,5,1997,News,,no,M,yes,costume,distance,,
La Vereda de Enfrente. Crítica de cine/Tendencias,https://iiif.unige.ch/dhportal/ug8049673/manifest,4,"https://iiif.unige.ch/iiif/2/fedora_ug8088263;5/131,144,1011,735/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.06.1997,6,1997,Cinema,,no,M,yes,costume,performance,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1212117/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/dd0fd773f49ca4ef16d155af0411054159aa29c8.pdf;12/523,459,384,531/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),17.07.1997,7,1997,News,,no,F,yes,costume,normatif,,
Magazín Literario. Mapa mensual de cultura,https://iiif.unige.ch/dhportal/ug8017498/manifest,5,"https://iiif.unige.ch/iiif/2/fedora_ug8092262;6/70,824,730,687/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.08.1997,8,1997,Literature,,no,F,yes,costume,performance,,
Con V de Vian,https://iiif.unige.ch/dhportal/ug8075590/manifest,13,"https://iiif.unige.ch/iiif/2/fedora_ug8075942;14/1176,33,1077,1531/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.09.1997,9,1997,Counterculture,,no,F,yes,chair,performance,,
Naš čas,https://iiif.unige.ch/dhportal/ug1262739/manifest,12,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/b86774cd71fa42410e82745acac9464b9708910a.pdf;13/564,412,261,460/full/0/default.jpg",Velenje,Slovenia,POINT(15.116666666667 46.366666666667),11.09.1997,9,1997,News,,no,F,yes,costume,normatif,,
Naš čas,https://iiif.unige.ch/dhportal/ug1262739/manifest,12,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/b86774cd71fa42410e82745acac9464b9708910a.pdf;13/1263,244,406,634/full/0/default.jpg",Velenje,Slovenia,POINT(15.116666666667 46.366666666667),11.09.1997,9,1997,News,,no,F,yes,costume,normatif,,
Glas Savinjske,https://iiif.unige.ch/dhportal/ug1103037/manifest,24,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/6a70756c3aa4856fd32986a3d144e4a29210e676.pdf;25/8,0,1136,1388/full/0/default.jpg",Ljubljana,Slovenia,POINT(14.516666666667 46.05),24.09.1997,9,1997,News,,no,F,yes,chair,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1189506/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/b026667aa6d9595fc98f439c97738b883cc2a799.pdf;47/1267,434,306,381/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),02.10.1997,10,1997,News,,no,F,yes,costume,normatif,,
Gorenjski glas,https://iiif.unige.ch/dhportal/ug1191898/manifest,8,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/005bbcacb119caf3b4841a14628d883f5a46a418.pdf;9/892,682,421,314/full/0/default.jpg",Kranj,Slovenia,POINT(14.35561 46.23887),28.10.1997,10,1997,News,,no,F,yes,costume,performance,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1246756/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/3ba7a6653850f0c47be474ed9ede1a3c9bc8dd81.pdf;47/935,327,671,938/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),29.10.1997,10,1997,News,,no,F,no,costume,normatif,,
Gorenjski glas,https://iiif.unige.ch/dhportal/ug1134179/manifest,17,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/6aba0d0ad66b4b3af88d3711fe164717c98a25df.pdf;18/834,1356,232,336/full/0/default.jpg",Kranj,Slovenia,POINT(14.35561 46.23887),11.11.1997,11,1997,News,,no,F,yes,costume,normatif,,
Gorenjski glas,https://iiif.unige.ch/dhportal/ug1134179/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/6aba0d0ad66b4b3af88d3711fe164717c98a25df.pdf;12/79,631,501,626/full/0/default.jpg",Kranj,Slovenia,POINT(14.35561 46.23887),11.11.1997,11,1997,News,,no,M,yes,accessoire,normatif,,
La Vereda de Enfrente. Crítica de cine/Tendencias,https://iiif.unige.ch/dhportal/ug8005740/manifest,27,"https://iiif.unige.ch/iiif/2/fedora_ug8054659;28/366,938,251,322/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.12.1997,12,1997,Cinema,,no,F,yes,costume,normatif,,
Zasavc,https://iiif.unige.ch/dhportal/ug1176848/manifest,7,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/21ee52f4a54b18abae03b3cf725044552e111034.pdf;8/32,443,363,544/full/0/default.jpg",Laško,Slovenia,POINT(15.238617 46.156303),11.12.1997,12,1997,News,,no,F,yes,costume,normatif,,
Slovenski vestnik,https://iiif.unige.ch/dhportal/ug1117376/manifest,3,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/c069998c5c37c07d2fc6062e5f17e95266853e07.pdf;4/83,89,561,348/full/0/default.jpg",Klagenfurt,Austria,POINT(14.3 46.616666666667),12.12.1997,12,1997,News,,no,F,yes,costume,performance,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1095605/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/0bda0fbbc953fdfe7e43963f16ef39c7eb0d7268.pdf;47/387,1204,335,471/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),23.12.1997,12,1997,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1095605/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/0bda0fbbc953fdfe7e43963f16ef39c7eb0d7268.pdf;47/383,1950,344,440/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),23.12.1997,12,1997,News,,no,NA,yes,accessoire,normatif,,
Savinjčan,https://iiif.unige.ch/dhportal/ug1809037/manifest,37,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/f35f79cda040887856f419b2ba68e3aad59c2156.pdf;38/357,627,533,462/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),01.01.1998,na,1998,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1802541/manifest,35,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/8e2e4250ada58144760d3b0a6aacfcac31bf7cde.pdf;36/85,1674,524,494/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),07.05.1998,5,1998,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1845956/manifest,42,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/738735de4f1f0c30a10e47913272956d7471b03e.pdf;43/0,2047,239,378/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),12.11.1998,11,1998,News,,no,NA,yes,accessoire,normatif,,
Zasavc,https://iiif.unige.ch/dhportal/ug1940124/manifest,38,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/e6eede1dd207c7359960382c1d12632f95bfb2c5.pdf;39/45,512,362,545/full/0/default.jpg",Laško,Slovenia,POINT(15.238617 46.156303),19.11.1998,11,1998,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1859009/manifest,34,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/a04b4db4cf3ff7e16a61330b25b48ba48369248f.pdf;35/11,1566,378,374/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),26.11.1998,11,1998,News,,no,F,yes,costume,normatif,,
Slovenski vestnik,https://iiif.unige.ch/dhportal/ug1837585/manifest,3,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/ff087fbd8a7de46f820cb0f26e4d5168183f4395.pdf;4/970,897,560,374/full/0/default.jpg",Klagenfurt,Austria,POINT(14.3 46.616666666667),03.12.1998,12,1998,News,,no,F,yes,costume,normatif,,
"Naš časopis: izhaja za občine Vrhnika, Borovnica, Dobrova-Horjul-Polhov Gradec in Brezovica",https://iiif.unige.ch/dhportal/ug1996370/manifest,4,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/5e427b98a8decd528b40e294a2c748ef89e06f14.pdf;5/461,115,398,504/full/0/default.jpg",Ljubljana,Slovenia,POINT(14.516666666667 46.05),01.01.1999,na,1999,News,,no,F,yes,costume,performance,,
Novi glas,https://iiif.unige.ch/dhportal/ug2086658/manifest,9,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/bb2167a1d7f020b53f711efdfcd42610749272eb.pdf;10/648,321,500,343/full/0/default.jpg",Trieste,Italy,POINT(13.770277777777778 45.65027777777778),07.01.1999,1,1999,News,,no,F,yes,costume,normatif,,
Tednik,https://iiif.unige.ch/dhportal/ug2121284/manifest,21,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/61f0affb63654e28518730747d9e0725196f644e.pdf;22/104,438,256,349/full/0/default.jpg",Ptuj,Slovenia,POINT(15.871388888889 46.418611111111),04.02.1999,2,1999,News,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug2049416/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d208ed837616eedb68b67e436f41a7e1c2a06733.pdf;47/265,1731,394,605/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),22.04.1999,4,1999,News,,no,F,yes,chair,normatif,,
Zasavc,https://iiif.unige.ch/dhportal/ug2052791/manifest,47,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d26860d0be401b998c6c894f6a35b3f6fb2bad96.pdf;48/76,127,301,471/full/0/default.jpg",Laško,Slovenia,POINT(15.238617 46.156303),03.06.1999,6,1999,News,,no,F,yes,chair,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug2060282/manifest,4,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/544f2b8bafcfad5d75828c45ffb3bfb04ee79e42.pdf;5/266,424,523,780/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),21.10.1999,10,1999,News,,no,F,yes,costume,normatif,,
El Amante. Cine,https://iiif.unige.ch/dhportal/ug8044927/manifest,65,"https://iiif.unige.ch/iiif/2/fedora_ug8079014;66/306,222,917,677/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.11.1999,11,1999,Cinema,,no,F,yes,costume,normatif,,
Novi tednik NT&RC,https://iiif.unige.ch/dhportal/ug1982056/manifest,46,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/b089b872f91eb5f7b70f1999aa7858953059a3e6.pdf;47/1379,159,258,669/full/0/default.jpg",Celje,Slovenia,POINT(15.264128741 46.22909194),11.11.1999,11,1999,News,,no,F,yes,costume,normatif,,
El Amante. Cine,https://iiif.unige.ch/dhportal/ug8005734/manifest,41,"https://iiif.unige.ch/iiif/2/fedora_ug8051328;42/128,165,607,939/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.07.2000,7,2000,Cinema,,no,F,yes,costume,normatif,,
El Amante. Cine,https://iiif.unige.ch/dhportal/ug8005734/manifest,42,"https://iiif.unige.ch/iiif/2/fedora_ug8051328;43/441,307,730,824/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.07.2000,7,2000,Cinema,,no,F,yes,costume,normatif,,
Polen - Schätze der Jahrhunderte,https://digi.ub.uni-heidelberg.de/diglit/iiif/chrzanowski2001/manifest.json,,"https://digi.ub.uni-heidelberg.de/iiif/2/chrzanowski2001%3A039.jpg/1112,0,953,1679/full/0/default.jpg",Kraków,Poland,POINT(19.937222222222 50.061388888889),01.01.2001,na,2001,Art History,,no,M,yes,accessoire,distance,,
"Diario de Poesía. Información, creación y ensayo",https://iiif.unige.ch/dhportal/ug8040073/manifest,0,"https://iiif.unige.ch/iiif/2/fedora_ug8098468;1/156,433,426,696/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.09.2001,9,2001,"Culture, Leisure",,no,F,yes,costume,normatif,,
Computerworld,https://iiif.archivelab.org/iiif/sim_computerworld_2001-12-03_35_49/manifest.json,45,"https://iiif.archivelab.org/iiif/sim_computerworld_2001-12-03_35_49$45/2493,2574,374,370/full/0/default.jpg",Framingham,United States of America,POINT(-71.416666666667 42.279166666667),03.12.2001,12,2001,Computing,,no,NA,yes,accessoire,normatif,,
Computerworld,https://iiif.archivelab.org/iiif/sim_computerworld_2002-08-05_36_32/manifest.json,44,"https://iiif.archivelab.org/iiif/sim_computerworld_2002-08-05_36_32$44/68,200,1349,3479/full/0/default.jpg",Framingham,United States of America,POINT(-71.416666666667 42.279166666667),05.08.2002,8,2002,Computing,,no,F,yes,accessoire,normatif,,
Computerworld,https://iiif.archivelab.org/iiif/sim_computerworld_2003-02-03_37_5/manifest.json,42,"https://iiif.archivelab.org/iiif/sim_computerworld_2003-02-03_37_5$42/4,0,1437,3493/full/0/default.jpg",Framingham,United States of America,POINT(-71.416666666667 42.279166666667),03.02.2003,2,2003,Computing,,no,F,yes,accessoire,normatif,,
Computerworld,https://iiif.archivelab.org/iiif/sim_computerworld_2003-02-17_37_7/manifest.json,32,"https://iiif.archivelab.org/iiif/sim_computerworld_2003-02-17_37_7$32/27,0,1415,3501/full/0/default.jpg",Framingham,United States of America,POINT(-71.416666666667 42.279166666667),17.02.2003,2,2003,Computing,,no,F,yes,accessoire,normatif,,
El Amante. Cine,https://iiif.unige.ch/dhportal/ug8001206/manifest,15,"https://iiif.unige.ch/iiif/2/fedora_ug8102113;16/118,398,729,513/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.03.2003,3,2003,Cinema,,no,F,yes,costume,normatif,,
National Geographic,https://iiif.unige.ch/dhportal/ug8023087/manifest,0,"https://iiif.unige.ch/iiif/2/fedora_ug8017620/19,22,384,589/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.02.2004,2,2004,Geography,,no,M,yes,costume,distance,,
Art Directors Annual,https://iiif.unige.ch/dhportal/ug27804570/manifest,113,"https://iiif.unige.ch/iiif/2/fedora_ug27809558;114/829,170,398,295/full/0/default.jpg",Amsterdam,Netherlands,POINT(4.9 52.383333333333),01.01.2006,na,2006,Illustrated Magazine,,no,F,yes,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug613512/manifest,104,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/f74bafa75c209123518c4168ed21aeccf8280404.pdf;105/69,188,838,551/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2007,na,2007,Geography,,no,M,yes,chair,distance,,
El Amante. Cine,https://iiif.unige.ch/dhportal/ug8028124/manifest,41,"https://iiif.unige.ch/iiif/2/fedora_ug8060563;42/88,146,360,236/full/0/default.jpg",Buenos Aires,Argentina,POINT(-58.381944444444 -34.599722222222),01.04.2007,4,2007,Cinema,,no,F,yes,costume,normatif,,
DoDó. Vida de Artistas,https://iiif.unige.ch/dhportal/ug8047225/manifest,86,"https://iiif.unige.ch/iiif/2/fedora_ug8071740;87/181,690,204,144/full/0/default.jpg",,Argentina,POINT(-64 -34),01.10.2007,10,2007,Art Journal,,no,NA,yes,accessoire,performance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug691475/manifest,110,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/6648ebefe65f486f3e8d90eac9d0e683b411b8ea.pdf;111/0,0,1203,773/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2010,na,2010,Geography,,no,F,yes,costume,distance,,weird
National Geographic Society,https://iiif.unige.ch/dhportal/ug713480/manifest,86,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/8bc24c66c8001181ea54d321fc051c24608a6a1c.pdf;87/0,218,1206,854/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2010,na,2010,Geography,,no,M,yes,costume,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug718977/manifest,113,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/eb276ae5ca633e4542d81f3323ade08ee590432e.pdf;114/0,0,1155,1558/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2012,na,2012,Geography,,no,F,yes,costume,distance,,
Les Jeunes (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3209842z/manifest.json,27,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3209842z/f28/pct:35.68,61.62,11.66,18.92/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),01.02.2012,2,2012,Youth,,no,F,yes,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug727956/manifest,87,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/51930b9f1d073a613011630d7d9067856aa1e9ed.pdf;88/70,55,1091,1638/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2013,na,2013,Geography,,no,F,yes,costume,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug641536/manifest,115,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/8360618b3f4608159e48cbb98b5119cd110a2f2e.pdf;116/69,380,534,769/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2013,na,2013,Geography,,no,M,yes,chair,distance,,
Rocznik Muzeum Narodowego w Warszawie,https://digi.ub.uni-heidelberg.de/diglit/iiif/roczmuzwarsz2013/manifest.json,354,"https://digi.ub.uni-heidelberg.de/iiif/2/roczmuzwarsz2013%3A351.jpg/1110,149,653,734/full/0/default.jpg",Warsaw,Poland,POINT(21.011111111111113 52.23),01.01.2013,na,2013,Art History,,no,NA,yes,costume,normatif,,
MOVIE STORIES (CHINA),https://iiif.unige.ch/dhportal/ug8021253/manifest,0,"https://iiif.unige.ch/iiif/2/fedora_ug8094248/299,360,236,150/full/0/default.jpg",,People's Republic of China,POINT(103.45194444444445 35.844722222222224),18.08.2013,8,2013,Cinema,,no,M,yes,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug683971/manifest,139,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/27a54e6aea93b1bb3ccc31c18fcf6a26b08f994c.pdf;140/0,316,275,401/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2015,na,2015,Geography,,no,M,yes,chair,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug683971/manifest,139,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/27a54e6aea93b1bb3ccc31c18fcf6a26b08f994c.pdf;140/320,169,573,596/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2015,na,2015,Geography,,no,M,yes,chair,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug624311/manifest,101,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/de7a3f99cfdaebb9587b3b63c1927f21a5ea57fb.pdf;102/637,0,393,894/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2017,na,2017,Geography,,no,F,yes,accessoire,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug769907/manifest,89,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/6fc97f52cd146cbea369962863e20728a2459570.pdf;90/0,0,1031,889/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2017,na,2017,Geography,,no,M,yes,accessoire,distance,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug624311/manifest,102,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/de7a3f99cfdaebb9587b3b63c1927f21a5ea57fb.pdf;103/0,0,983,894/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.01.2017,na,2017,Geography,,no,NA,yes,accessoire,distance,,
